,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
1461,2.5,1000,50,13424.66,7453.13,-2083.266,-41.665,457.598,9.152
1462,2.5,1000,100,26272.28,19331.14,-8822.228,-88.222,-5332.802,-53.328
1463,2.5,1000,150,39476.8,31083.243,-15292.523,-101.95,-10148.245,-67.655
1464,2.5,1000,200,52398.78,42709.255,-21749.743,-108.749,-14557.626,-72.788
1465,2.5,1000,500,127656.1,114099.673,-63037.233,-126.074,-54322.156,-108.644
1466,2.5,1000,1000,254084.1,234042.752,-132409.112,-132.409,-123075.846,-123.076
1467,2.5,5000,5,8743.84,1887.599,1609.937,321.987,5421.502,1084.3
1468,2.5,5000,10,14981.14,3524.614,2467.842,246.784,6360.067,636.007
1469,2.5,5000,20,28305.08,9596.965,1725.067,86.253,8097.399,404.87
1470,2.5,5000,50,66808.12,36318.297,-9595.049,-191.901,4695.48,93.91
1471,2.5,5000,100,129923.38,92145.631,-40176.279,-401.763,-21271.861,-212.719
1472,2.5,5000,150,195229.9,152823.562,-74731.602,-498.211,-47073.399,-313.823
1473,2.5,5000,200,253713.96,210843.472,-109357.888,-546.789,-78200.909,-391.005
1474,2.5,5000,500,633389.32,585612.218,-332256.49,-664.513,-267992.507,-535.985
1475,2.5,5000,1000,1260435.72,1209257.803,-705083.515,-705.084,-656155.518,-656.156
1476,2.5,10000,5,17686.94,2942.793,4131.983,826.397,10323.362,2064.672
1477,2.5,10000,10,28818.88,5555.821,5971.731,597.173,14010.91,1401.091
1478,2.5,10000,20,59056.88,17151.943,6470.809,323.54,16579.114,828.956
1479,2.5,10000,50,134598.34,67083.577,-13244.241,-264.885,8727.038,174.541
1480,2.5,10000,100,261847.44,178333.997,-73595.021,-735.95,-36202.456,-362.025
1481,2.5,10000,150,394289.68,309652.807,-151936.935,-1012.913,-101846.58,-678.977
1482,2.5,10000,200,515255.98,417747.829,-211645.437,-1058.227,-165099.305,-825.497
1483,2.5,10000,500,1267010.76,1134728.372,-627924.068,-1255.848,-531609.863,-1063.22
1484,2.5,10000,1000,2533095.9,2321269.149,-1308030.789,-1308.031,-1133703.471,-1133.703
1485,2.6,10,5,19.64,9.93,-2.376,-0.475,5.692,1.138
1486,2.6,10,10,34.64,22.378,-9.055,-0.906,-1.043,-0.104
1487,2.6,10,20,66.78,43.184,-17.499,-0.875,-4.322,-0.216
1488,2.6,10,50,153.88,111.593,-52.408,-1.048,-24.329,-0.487
1489,2.6,10,100,309.98,248.536,-129.313,-1.293,-85.708,-0.857
1490,2.6,10,150,466.94,383.099,-203.507,-1.357,-155.369,-1.036
1491,2.6,10,200,604.06,493.586,-261.255,-1.306,-195.572,-0.978
1492,2.6,10,500,1518.16,1309.639,-725.731,-1.451,-591.944,-1.184
1493,2.6,10,1000,3005.4,2620.395,-1464.472,-1.464,-1253.153,-1.253
1494,2.6,20,5,31.54,14.49,-2.36,-0.472,10.234,2.047
1495,2.6,20,10,67.98,32.55,-6.404,-0.64,15.012,1.501
1496,2.6,20,20,120.12,72.565,-26.365,-1.318,9.648,0.482
1497,2.6,20,50,287.46,204.891,-94.33,-1.887,-26.386,-0.528
1498,2.6,20,100,574.24,471.006,-250.144,-2.501,-169.558,-1.696
1499,2.6,20,150,849.26,733.226,-406.588,-2.711,-291.105,-1.941
1500,2.6,20,200,1116.28,992.938,-563.599,-2.818,-453.809,-2.269
1501,2.6,20,500,2747.72,2603.221,-1546.406,-3.093,-1354.476,-2.709
1502,2.6,20,1000,5532.98,5357.337,-3229.268,-3.229,-2908.065,-2.908
1503,2.6,30,5,52.86,18.232,2.099,0.42,15.761,3.152
1504,2.6,30,10,98.46,47.765,-9.896,-0.99,26.249,2.625
1505,2.6,30,20,178.7,93.527,-24.796,-1.24,33.289,1.664
1506,2.6,30,50,421.14,282.35,-120.373,-2.407,-42.697,-0.854
1507,2.6,30,100,809.42,648.833,-337.518,-3.375,-186.984,-1.87
1508,2.6,30,150,1230.2,1025.155,-552.001,-3.68,-366.529,-2.444
1509,2.6,30,200,1641.2,1400.971,-769.741,-3.849,-622.34,-3.112
1510,2.6,30,500,4053.8,3689.332,-2130.178,-4.26,-1857.326,-3.715
1511,2.6,30,1000,8079.54,7487.529,-4380.014,-4.38,-4060.161,-4.06
1512,2.6,40,5,68.06,28.729,-2.552,-0.51,23.323,4.665
1513,2.6,40,10,128.38,52.053,-2.676,-0.268,30.745,3.075
1514,2.6,40,20,229.18,126.187,-38.041,-1.902,20.927,1.046
1515,2.6,40,50,564.76,371.361,-154.146,-3.083,-39.296,-0.786
1516,2.6,40,100,1096.38,859.073,-437.389,-4.374,-261.781,-2.618
1517,2.6,40,150,1601.78,1310.486,-694.417,-4.629,-511.242,-3.408
1518,2.6,40,200,2134.54,1809.584,-988.607,-4.943,-715.138,-3.576
1519,2.6,40,500,5376.54,4882.839,-2814.939,-5.63,-2419.713,-4.839
1520,2.6,40,1000,10583.44,9905.777,-5835.223,-5.835,-5153.574,-5.154
1521,2.6,50,5,87.14,34.441,-0.925,-0.185,35.97,7.194
1522,2.6,50,10,157.04,69.828,-9.428,-0.943,36.536,3.654
1523,2.6,50,20,301.08,149.013,-33.213,-1.661,33.05,1.652
1524,2.6,50,50,727.42,484.005,-204.228,-4.085,-94.931,-1.899
1525,2.6,50,100,1360.38,1056.27,-533.047,-5.33,-311.699,-3.117
1526,2.6,50,150,1999.26,1640.387,-871.441,-5.81,-604.826,-4.032
1527,2.6,50,200,2653.74,2246.646,-1225.977,-6.13,-910.235,-4.551
1528,2.6,50,500,6570.86,5975.532,-3448.279,-6.897,-3007.776,-6.016
1529,2.6,50,1000,13199.46,12280.963,-7204.247,-7.204,-6270.618,-6.271
1530,2.6,100,5,158.96,54.556,6.582,1.316,65.1,13.02
1531,2.6,100,10,307.78,128.252,-9.875,-0.988,118.281,11.828
1532,2.6,100,20,572.8,262.883,-42.575,-2.129,107.838,5.392
1533,2.6,100,50,1391.46,899.057,-363.88,-7.278,-47.298,-0.946
1534,2.6,100,100,2673.44,2040.344,-1012.098,-10.121,-722.383,-7.224
1535,2.6,100,150,3942.82,3252.082,-1735.612,-11.571,-1336.027,-8.907
1536,2.6,100,200,5177.96,4449.262,-2457.739,-12.289,-1837.357,-9.187
1537,2.6,100,500,12914.82,12001.347,-7034.109,-14.068,-6223.62,-12.447
1538,2.6,100,1000,25670.12,24511.136,-14638.013,-14.638,-13073.789,-13.074
1539,2.6,200,5,350.36,100.804,33.949,6.79,166.12,33.224
1540,2.6,200,10,621.56,212.948,26.114,2.611,227.041,22.704
1541,2.6,200,20,1152.86,498.467,-55.059,-2.753,174.022,8.701
1542,2.6,200,50,2739.28,1709.803,-656.233,-13.125,-75.159,-1.503
1543,2.6,200,100,5317.34,4023.862,-1978.731,-19.787,-1178.09,-11.781
1544,2.6,200,150,7829.26,6443.366,-3432.112,-22.881,-2301.489,-15.343
1545,2.6,200,200,10313.76,8691.468,-4724.637,-23.623,-3229.704,-16.149
1546,2.6,200,500,25832.84,23401.046,-13465.338,-26.931,-12036.118,-24.072
1547,2.6,200,1000,51018.22,47523.893,-27901.5,-27.902,-25262.737,-25.263
1548,2.6,500,5,873.4,231.169,104.754,20.951,459.525,91.905
1549,2.6,500,10,1561.64,380.659,219.972,21.997,582.61,58.261
1550,2.6,500,20,2919.08,1065.945,56.778,2.839,503.646,25.182
1551,2.6,500,50,6628.58,3822.993,-1273.539,-25.471,-104.14,-2.083
1552,2.6,500,100,13318.3,9817.815,-4695.392,-46.954,-2490.354,-24.904
1553,2.6,500,150,19954.2,15950.992,-8276.3,-55.175,-6127.194,-40.848
1554,2.6,500,200,25658.7,21429.483,-11560.752,-57.804,-9216.59,-46.083
1555,2.6,500,500,64427.92,57690.249,-32910.28,-65.821,-28655.005,-57.31
1556,2.6,500,1000,125885.0,115550.711,-67133.403,-67.133,-61586.005,-61.586
1557,2.6,1000,5,1669.12,346.636,295.334,59.067,899.024,179.805
1558,2.6,1000,10,3180.54,918.413,304.872,30.487,1432.206,143.221
1559,2.6,1000,20,5726.84,2100.677,101.954,5.098,1350.162,67.508
1560,2.6,1000,50,13611.46,7864.976,-2629.799,-52.596,-146.748,-2.935
1561,2.6,1000,100,26016.68,19242.495,-9236.08,-92.361,-5410.246,-54.102
1562,2.6,1000,150,39242.0,32294.666,-17201.589,-114.677,-13321.012,-88.807
1563,2.6,1000,200,52346.8,44369.119,-24235.734,-121.179,-18061.338,-90.307
1564,2.6,1000,500,127381.5,118374.717,-69381.833,-138.764,-63136.894,-126.274
1565,2.6,1000,1000,253625.78,244292.645,-146744.268,-146.744,-133136.699,-133.137
1566,2.6,5000,5,8719.82,1375.609,1978.168,395.634,6192.445,1238.489
1567,2.6,5000,10,15397.38,3726.545,2195.524,219.552,5574.391,557.439
1568,2.6,5000,20,28527.44,9795.033,1177.06,58.853,7661.816,383.091
1569,2.6,5000,50,68716.88,37339.283,-10909.714,-218.194,7575.577,151.512
1570,2.6,5000,100,130066.34,93263.453,-43237.937,-432.379,-18815.837,-188.158
1571,2.6,5000,150,195277.28,151317.09,-76210.444,-508.07,-55918.882,-372.793
1572,2.6,5000,200,255943.46,207481.837,-109042.045,-545.21,-81189.525,-405.948
1573,2.6,5000,500,637901.68,569310.886,-323964.086,-647.928,-272851.315,-545.703
1574,2.6,5000,1000,1270683.7,1185963.353,-697238.853,-697.239,-634384.005,-634.384
1575,2.6,10000,5,15294.96,2227.137,3655.54,731.108,9361.098,1872.22
1576,2.6,10000,10,30065.08,6272.892,5290.6,529.06,15495.016,1549.502
1577,2.6,10000,20,58320.34,18520.807,3910.093,195.505,18936.609,946.83
1578,2.6,10000,50,137299.7,74113.66,-21306.083,-426.122,7256.431,145.129
1579,2.6,10000,100,264476.38,186471.468,-84749.784,-847.498,-29515.8,-295.158
1580,2.6,10000,150,387771.94,306595.536,-157452.483,-1049.683,-93982.503,-626.55
1581,2.6,10000,200,507450.14,421953.119,-226779.988,-1133.9,-157703.971,-788.52
1582,2.6,10000,500,1270107.52,1167024.12,-678521.227,-1357.042,-569797.195,-1139.594
1583,2.6,10000,1000,2535014.14,2408978.192,-1433972.753,-1433.973,-1305577.51,-1305.578
1584,2.7,10,5,18.74,8.832,-1.891,-0.378,5.023,1.005
1585,2.7,10,10,32.44,19.108,-7.093,-0.709,1.94,0.194
1586,2.7,10,20,65.56,41.564,-17.283,-0.864,0.961,0.048
1587,2.7,10,50,157.94,110.766,-52.27,-1.045,-25.878,-0.518
1588,2.7,10,100,305.08,233.436,-120.443,-1.204,-82.038,-0.82
1589,2.7,10,150,456.4,359.258,-190.221,-1.268,-148.113,-0.987
1590,2.7,10,200,613.58,495.558,-268.307,-1.342,-218.358,-1.092
1591,2.7,10,500,1520.32,1298.329,-735.248,-1.47,-677.47,-1.355
1592,2.7,10,1000,3030.22,2635.385,-1513.081,-1.513,-1431.159,-1.431
1593,2.7,20,5,35.48,14.475,-1.335,-0.267,20.967,4.193
1594,2.7,20,10,65.2,32.766,-8.617,-0.862,6.544,0.654
1595,2.7,20,20,120.48,66.696,-22.073,-1.104,7.712,0.386
1596,2.7,20,50,290.08,207.834,-100.397,-2.008,-45.621,-0.912
1597,2.7,20,100,576.12,469.563,-256.185,-2.562,-181.096,-1.811
1598,2.7,20,150,865.92,756.131,-435.42,-2.903,-304.983,-2.033
1599,2.7,20,200,1115.82,977.993,-564.727,-2.824,-429.457,-2.147
1600,2.7,20,500,2749.78,2575.561,-1557.124,-3.114,-1335.667,-2.671
1601,2.7,20,1000,5546.12,5300.603,-3246.484,-3.246,-2827.309,-2.827
1602,2.7,30,5,56.78,22.219,-1.189,-0.238,20.967,4.193
1603,2.7,30,10,89.92,46.424,-13.12,-1.312,16.853,1.685
1604,2.7,30,20,174.48,97.796,-33.174,-1.659,3.099,0.155
1605,2.7,30,50,427.1,301.639,-143.454,-2.869,-62.736,-1.255
1606,2.7,30,100,829.86,671.555,-364.2,-3.642,-223.017,-2.23
1607,2.7,30,150,1232.52,1037.606,-581.117,-3.874,-413.426,-2.756
1608,2.7,30,200,1636.66,1409.49,-803.32,-4.017,-667.842,-3.339
1609,2.7,30,500,4039.5,3652.125,-2156.014,-4.312,-1865.194,-3.73
1610,2.7,30,1000,8035.2,7451.897,-4475.897,-4.476,-4133.292,-4.133
1611,2.7,40,5,69.34,22.411,3.27,0.654,23.675,4.735
1612,2.7,40,10,127.62,55.79,-8.524,-0.852,24.728,2.473
1613,2.7,40,20,229.5,118.638,-33.638,-1.682,30.632,1.532
1614,2.7,40,50,556.92,378.949,-172.683,-3.454,-83.805,-1.676
1615,2.7,40,100,1111.92,888.649,-476.827,-4.768,-329.938,-3.299
1616,2.7,40,150,1648.76,1377.527,-766.875,-5.112,-583.01,-3.887
1617,2.7,40,200,2154.58,1881.156,-1083.163,-5.416,-875.949,-4.38
1618,2.7,40,500,5361.1,5033.416,-3047.824,-6.096,-2606.936,-5.214
1619,2.7,40,1000,10551.56,10117.114,-6209.129,-6.209,-5851.432,-5.851
1620,2.7,50,5,88.0,36.278,-3.685,-0.737,32.597,6.519
1621,2.7,50,10,160.1,66.021,-6.724,-0.672,45.601,4.56
1622,2.7,50,20,305.4,158.939,-45.828,-2.291,39.3,1.965
1623,2.7,50,50,718.1,491.585,-225.622,-4.512,-71.193,-1.424
1624,2.7,50,100,1370.36,1062.28,-554.739,-5.547,-367.153,-3.672
1625,2.7,50,150,1970.42,1619.308,-889.522,-5.93,-597.769,-3.985
1626,2.7,50,200,2671.52,2268.52,-1279.068,-6.395,-947.453,-4.737
1627,2.7,50,500,6580.42,5904.488,-3467.296,-6.935,-3071.331,-6.143
1628,2.7,50,1000,12989.94,11919.809,-7108.72,-7.109,-6621.047,-6.621
1629,2.7,100,5,172.38,54.49,9.354,1.871,94.542,18.908
1630,2.7,100,10,321.58,115.327,3.776,0.378,110.941,11.094
1631,2.7,100,20,589.54,260.558,-42.21,-2.111,77.825,3.891
1632,2.7,100,50,1414.9,885.329,-361.292,-7.226,-64.762,-1.295
1633,2.7,100,100,2709.2,2097.191,-1093.783,-10.938,-683.949,-6.839
1634,2.7,100,150,3956.26,3293.587,-1828.306,-12.189,-1412.023,-9.413
1635,2.7,100,200,5270.42,4532.549,-2580.542,-12.903,-2156.298,-10.781
1636,2.7,100,500,13095.84,12150.537,-7300.226,-14.6,-6549.8,-13.1
1637,2.7,100,1000,25704.78,24473.352,-14953.063,-14.953,-13548.817,-13.549
1638,2.7,200,5,347.1,93.799,34.757,6.951,138.392,27.678
1639,2.7,200,10,606.24,218.987,5.547,0.555,288.197,28.82
1640,2.7,200,20,1161.4,512.131,-81.982,-4.099,243.055,12.153
1641,2.7,200,50,2712.34,1674.442,-669.871,-13.397,-58.181,-1.164
1642,2.7,200,100,5313.96,3979.26,-2011.126,-20.111,-1347.65,-13.477
1643,2.7,200,150,7876.06,6388.237,-3471.178,-23.141,-2391.39,-15.943
1644,2.7,200,200,10320.78,8811.668,-4989.157,-24.946,-3800.201,-19.001
1645,2.7,200,500,25871.74,23750.409,-14168.283,-28.337,-11744.824,-23.49
1646,2.7,200,1000,50679.58,48090.713,-29320.499,-29.32,-27605.845,-27.606
1647,2.7,500,5,854.76,230.637,85.941,17.188,409.21,81.842
1648,2.7,500,10,1622.84,485.108,115.944,11.594,501.787,50.179
1649,2.7,500,20,2792.0,1126.9,-92.826,-4.641,595.217,29.761
1650,2.7,500,50,6858.02,4138.026,-1598.019,-31.96,-391.584,-7.832
1651,2.7,500,100,13299.14,10128.832,-5203.224,-52.032,-2926.138,-29.261
1652,2.7,500,150,19751.28,16134.673,-8819.384,-58.796,-6539.268,-43.595
1653,2.7,500,200,26079.9,22420.485,-12761.263,-63.806,-10401.262,-52.006
1654,2.7,500,500,63644.12,59528.383,-35956.486,-71.913,-31124.739,-62.249
1655,2.7,500,1000,126380.88,121454.391,-74646.658,-74.647,-70529.238,-70.529
1656,2.7,1000,5,1679.18,334.284,287.634,57.527,931.604,186.321
1657,2.7,1000,10,3347.86,1066.016,173.932,17.393,1106.453,110.645
1658,2.7,1000,20,5501.7,2180.154,-142.488,-7.124,1205.549,60.277
1659,2.7,1000,50,13745.86,7925.665,-2834.605,-56.692,74.893,1.498
1660,2.7,1000,100,26279.26,19675.832,-9942.773,-99.428,-7166.241,-71.662
1661,2.7,1000,150,39200.0,31424.401,-16905.883,-112.706,-11840.119,-78.934
1662,2.7,1000,200,51174.78,42483.546,-23529.924,-117.65,-18514.384,-92.572
1663,2.7,1000,500,128073.34,113430.525,-65995.955,-131.992,-61179.701,-122.359
1664,2.7,1000,1000,252454.5,232656.783,-139155.116,-139.155,-129129.79,-129.13
1665,2.7,5000,5,8322.4,1501.257,1581.113,316.223,5565.897,1113.179
1666,2.7,5000,10,15077.68,3250.108,2334.218,233.422,5069.987,506.999
1667,2.7,5000,20,28498.46,8817.336,1737.649,86.882,7663.479,383.174
1668,2.7,5000,50,66897.68,37841.835,-13064.916,-261.298,-59.822,-1.196
1669,2.7,5000,100,134131.18,96897.745,-47219.53,-472.195,-24159.3,-241.593
1670,2.7,5000,150,189664.16,150669.759,-80423.774,-536.158,-57383.435,-382.556
1671,2.7,5000,200,256828.08,213806.486,-118684.975,-593.425,-86524.038,-432.62
1672,2.7,5000,500,637588.46,580512.802,-344368.928,-688.738,-300363.82,-600.728
1673,2.7,5000,1000,1271244.08,1199606.019,-728774.878,-728.775,-661082.619,-661.083
1674,2.7,10000,5,16654.46,3600.765,2567.553,513.511,8937.113,1787.423
1675,2.7,10000,10,29801.34,7029.05,4008.483,400.848,16863.034,1686.303
1676,2.7,10000,20,58231.74,18269.899,3297.412,164.871,17168.097,858.405
1677,2.7,10000,50,133512.26,72604.312,-23155.326,-463.107,5994.581,119.892
1678,2.7,10000,100,263563.24,189791.633,-92175.618,-921.756,-55741.15,-557.412
1679,2.7,10000,150,391700.84,314185.408,-169111.023,-1127.407,-130474.059,-869.827
1680,2.7,10000,200,510894.0,426293.425,-237073.425,-1185.367,-188179.241,-940.896
1681,2.7,10000,500,1280633.32,1180944.915,-706636.278,-1413.273,-641857.827,-1283.716
1682,2.7,10000,1000,2524127.36,2413272.478,-1478410.493,-1478.41,-1380325.155,-1380.325
1683,2.8000000000000003,10,5,20.34,10.415,-3.151,-0.63,4.357,0.871
1684,2.8000000000000003,10,10,33.94,19.386,-7.264,-0.726,3.007,0.301
1685,2.8000000000000003,10,20,68.14,48.369,-24.034,-1.202,-5.027,-0.251
1686,2.8000000000000003,10,50,159.08,114.968,-58.154,-1.163,-35.567,-0.711
1687,2.8000000000000003,10,100,313.88,256.352,-144.252,-1.443,-113.127,-1.131
1688,2.8000000000000003,10,150,466.62,387.596,-220.946,-1.473,-162.105,-1.081
1689,2.8000000000000003,10,200,601.68,515.593,-300.708,-1.504,-212.991,-1.065
1690,2.8000000000000003,10,500,1521.94,1372.302,-828.752,-1.658,-732.758,-1.466
1691,2.8000000000000003,10,1000,3013.26,2777.022,-1700.858,-1.701,-1586.744,-1.587
1692,2.8000000000000003,20,5,36.6,16.274,-3.203,-0.641,9.914,1.983
1693,2.8000000000000003,20,10,62.46,30.668,-8.361,-0.836,7.968,0.797
1694,2.8000000000000003,20,20,124.24,75.582,-31.21,-1.561,-1.337,-0.067
1695,2.8000000000000003,20,50,291.8,203.393,-99.178,-1.984,-51.791,-1.036
1696,2.8000000000000003,20,100,583.32,458.085,-249.757,-2.498,-199.551,-1.996
1697,2.8000000000000003,20,150,828.14,690.26,-394.496,-2.63,-248.353,-1.656
1698,2.8000000000000003,20,200,1122.24,942.784,-541.984,-2.71,-413.529,-2.068
1699,2.8000000000000003,20,500,2755.9,2441.549,-1457.299,-2.915,-1305.341,-2.611
1700,2.8000000000000003,20,1000,5520.88,4999.734,-3027.992,-3.028,-2781.373,-2.781
1701,2.8000000000000003,30,5,54.92,20.827,-1.212,-0.242,17.082,3.416
1702,2.8000000000000003,30,10,103.6,50.518,-13.518,-1.352,23.564,2.356
1703,2.8000000000000003,30,20,175.68,100.313,-37.57,-1.879,0.46,0.023
1704,2.8000000000000003,30,50,422.3,292.987,-142.166,-2.843,-80.246,-1.605
1705,2.8000000000000003,30,100,813.34,627.856,-337.378,-3.374,-193.669,-1.937
1706,2.8000000000000003,30,150,1234.8,1007.075,-566.075,-3.774,-421.742,-2.812
1707,2.8000000000000003,30,200,1615.8,1336.419,-759.348,-3.797,-572.721,-2.864
1708,2.8000000000000003,30,500,4052.64,3588.919,-2141.548,-4.283,-1870.577,-3.741
1709,2.8000000000000003,30,1000,8047.16,7312.786,-4438.801,-4.439,-4203.719,-4.204
1710,2.8000000000000003,40,5,69.52,29.539,-4.711,-0.942,25.112,5.022
1711,2.8000000000000003,40,10,124.64,57.593,-13.079,-1.308,35.446,3.545
1712,2.8000000000000003,40,20,244.48,122.402,-35.088,-1.754,44.252,2.213
1713,2.8000000000000003,40,50,563.34,382.582,-181.389,-3.628,-52.534,-1.051
1714,2.8000000000000003,40,100,1087.34,888.809,-500.474,-5.005,-351.432,-3.514
1715,2.8000000000000003,40,150,1611.94,1381.594,-805.901,-5.373,-651.741,-4.345
1716,2.8000000000000003,40,200,2156.52,1910.0,-1139.814,-5.699,-862.71,-4.314
1717,2.8000000000000003,40,500,5313.18,5047.696,-3150.132,-6.3,-2765.384,-5.531
1718,2.8000000000000003,40,1000,10570.82,10249.073,-6473.78,-6.474,-5914.995,-5.915
1719,2.8000000000000003,50,5,87.16,33.885,-2.756,-0.551,38.989,7.798
1720,2.8000000000000003,50,10,154.98,67.571,-12.221,-1.222,32.084,3.208
1721,2.8000000000000003,50,20,301.32,157.395,-49.781,-2.489,9.997,0.5
1722,2.8000000000000003,50,50,701.84,477.784,-227.127,-4.543,-52.218,-1.044
1723,2.8000000000000003,50,100,1372.32,1077.405,-587.29,-5.873,-403.617,-4.036
1724,2.8000000000000003,50,150,1976.7,1669.118,-963.154,-6.421,-690.536,-4.604
1725,2.8000000000000003,50,200,2657.44,2315.805,-1366.719,-6.834,-1147.9,-5.74
1726,2.8000000000000003,50,500,6566.08,6112.232,-3767.203,-7.534,-3451.678,-6.903
1727,2.8000000000000003,50,1000,12974.06,12399.501,-7765.908,-7.766,-7156.156,-7.156
1728,2.8000000000000003,100,5,177.1,46.861,16.389,3.278,76.213,15.243
1729,2.8000000000000003,100,10,303.0,116.275,-8.061,-0.806,90.518,9.052
1730,2.8000000000000003,100,20,575.38,277.981,-72.488,-3.624,24.786,1.239
1731,2.8000000000000003,100,50,1374.42,892.881,-402.017,-8.04,-154.237,-3.085
1732,2.8000000000000003,100,100,2615.98,2019.201,-1084.922,-10.849,-669.105,-6.691
1733,2.8000000000000003,100,150,4011.34,3305.544,-1872.923,-12.486,-1186.098,-7.907
1734,2.8000000000000003,100,200,5264.38,4472.729,-2592.593,-12.963,-1981.136,-9.906
1735,2.8000000000000003,100,500,12951.18,11571.18,-6945.759,-13.892,-6059.997,-12.12
1736,2.8000000000000003,100,1000,25748.86,23520.353,-14324.331,-14.324,-12797.223,-12.797
1737,2.8000000000000003,200,5,322.68,74.226,41.017,8.203,159.523,31.905
1738,2.8000000000000003,200,10,605.14,200.102,16.02,1.602,223.707,22.371
1739,2.8000000000000003,200,20,1140.88,515.81,-108.353,-5.418,211.44,10.572
1740,2.8000000000000003,200,50,2746.18,1771.106,-790.327,-15.807,-202.063,-4.041
1741,2.8000000000000003,200,100,5147.62,3951.141,-2112.705,-21.127,-1309.946,-13.099
1742,2.8000000000000003,200,150,7866.9,6592.238,-3782.631,-25.218,-2575.702,-17.171
1743,2.8000000000000003,200,200,10516.94,9158.505,-5402.455,-27.012,-4059.719,-20.299
1744,2.8000000000000003,200,500,25714.56,24300.073,-15116.302,-30.233,-13150.192,-26.3
1745,2.8000000000000003,200,1000,51281.64,49655.385,-31340.514,-31.341,-28728.362,-28.728
1746,2.8000000000000003,500,5,839.74,178.248,121.659,24.332,420.092,84.018
1747,2.8000000000000003,500,10,1637.12,515.447,69.239,6.924,566.604,56.66
1748,2.8000000000000003,500,20,2843.02,1101.102,-85.738,-4.287,725.77,36.288
1749,2.8000000000000003,500,50,6893.08,4185.772,-1723.958,-34.479,-478.92,-9.578
1750,2.8000000000000003,500,100,13207.52,9968.619,-5251.647,-52.516,-3565.445,-35.654
1751,2.8000000000000003,500,150,19521.84,15837.729,-8865.643,-59.104,-6107.84,-40.719
1752,2.8000000000000003,500,200,25749.14,21784.171,-12588.049,-62.94,-10274.111,-51.371
1753,2.8000000000000003,500,500,64148.4,58885.765,-35975.622,-71.951,-29420.202,-58.84
1754,2.8000000000000003,500,1000,125990.52,118593.894,-73597.28,-73.597,-63643.088,-63.643
1755,2.8000000000000003,1000,5,1634.36,365.377,218.323,43.665,828.662,165.732
1756,2.8000000000000003,1000,10,3285.94,919.793,253.757,25.376,1023.44,102.344
1757,2.8000000000000003,1000,20,5993.76,2249.451,-108.822,-5.441,1008.681,50.434
1758,2.8000000000000003,1000,50,13485.78,7954.145,-3137.795,-62.756,-111.813,-2.236
1759,2.8000000000000003,1000,100,26112.04,19679.851,-10354.123,-103.541,-6639.659,-66.397
1760,2.8000000000000003,1000,150,39578.08,32301.877,-18166.849,-121.112,-11801.409,-78.676
1761,2.8000000000000003,1000,200,51752.4,44223.137,-25740.137,-128.701,-18675.232,-93.376
1762,2.8000000000000003,1000,500,127840.46,120242.041,-74584.734,-149.169,-66571.755,-133.144
1763,2.8000000000000003,1000,1000,252558.84,243872.374,-153672.788,-153.673,-143746.938,-143.747
1764,2.8000000000000003,5000,5,8563.5,1703.325,1355.068,271.014,4210.724,842.145
1765,2.8000000000000003,5000,10,13990.98,3369.29,1627.489,162.749,5998.846,599.885
1766,2.8000000000000003,5000,20,29572.58,10102.924,458.712,22.936,9204.533,460.227
1767,2.8000000000000003,5000,50,68763.04,37150.583,-12592.354,-251.847,-391.43,-7.829
1768,2.8000000000000003,5000,100,133805.96,98395.587,-50607.744,-506.077,-34385.563,-343.856
1769,2.8000000000000003,5000,150,192915.4,154743.091,-85844.734,-572.298,-59561.766,-397.078
1770,2.8000000000000003,5000,200,257405.34,218244.01,-126313.531,-631.568,-97002.092,-485.01
1771,2.8000000000000003,5000,500,636509.82,589383.462,-362058.526,-724.117,-321017.566,-642.035
1772,2.8000000000000003,5000,1000,1260987.62,1205395.791,-755043.07,-755.043,-702592.959,-702.593
1773,2.8000000000000003,10000,5,16741.94,3378.993,2600.271,520.054,9181.476,1836.295
1774,2.8000000000000003,10000,10,31964.9,8576.364,2839.672,283.967,13448.983,1344.898
1775,2.8000000000000003,10000,20,58043.42,18499.552,2230.241,111.512,17247.842,862.392
1776,2.8000000000000003,10000,50,135275.72,78487.071,-30174.314,-603.486,-1882.053,-37.641
1777,2.8000000000000003,10000,100,263136.9,190566.216,-96588.751,-965.888,-67808.052,-678.081
1778,2.8000000000000003,10000,150,390285.36,300655.673,-161268.044,-1075.12,-115821.105,-772.141
1779,2.8000000000000003,10000,200,517220.92,421602.04,-236880.283,-1184.401,-169124.147,-845.621
1780,2.8000000000000003,10000,500,1264401.22,1115116.508,-663544.644,-1327.089,-554490.604,-1108.981
1781,2.8000000000000003,10000,1000,2547461.1,2312711.182,-1402903.646,-1402.904,-1280977.693,-1280.978
1782,2.9000000000000004,10,5,19.7,10.754,-3.961,-0.792,3.406,0.681
1783,2.9000000000000004,10,10,34.34,19.598,-7.756,-0.776,1.349,0.135
1784,2.9000000000000004,10,20,66.08,42.829,-20.043,-1.002,-4.217,-0.211
1785,2.9000000000000004,10,50,158.42,121.394,-66.766,-1.335,-37.539,-0.751
1786,2.9000000000000004,10,100,308.6,259.218,-152.804,-1.528,-97.868,-0.979
