,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
1504,2.6,30,10,93.36,53.34,-17.432,-1.743,48.462,4.846
1505,2.6,30,20,178.12,117.472,-48.965,-2.448,52.429,2.621
1506,2.6,30,50,426.9,329.868,-165.675,-3.314,-26.502,-0.53
1507,2.6,30,100,814.68,700.288,-386.95,-3.869,135.221,1.352
1508,2.6,30,150,1252.36,1112.995,-631.318,-4.209,-389.479,-2.597
1509,2.6,30,200,1623.4,1458.591,-834.206,-4.171,-512.247,-2.561
1510,2.6,30,500,4085.0,3777.007,-2205.853,-4.412,-1856.413,-3.713
1511,2.6,30,1000,8076.5,7535.98,-4429.634,-4.43,-3787.132,-3.787
1512,2.6,40,5,70.04,44.851,-17.913,-3.583,21.923,4.385
1513,2.6,40,10,127.04,87.656,-38.795,-3.879,10.89,1.089
1514,2.6,40,20,240.3,187.632,-95.209,-4.76,-6.949,-0.347
1515,2.6,40,50,546.3,457.825,-247.71,-4.954,-148.07,-2.961
1516,2.6,40,100,1092.7,949.599,-529.33,-5.293,-338.283,-3.383
1517,2.6,40,150,1629.1,1454.814,-828.237,-5.522,-597.485,-3.983
1518,2.6,40,200,2150.9,1961.078,-1133.808,-5.669,-915.359,-4.577
1519,2.6,40,500,5329.78,4980.365,-2930.45,-5.861,-2620.923,-5.242
1520,2.6,40,1000,10619.42,10062.57,-5978.178,-5.978,-5687.447,-5.687
1521,2.6,50,5,87.08,38.966,-5.473,-1.095,40.89,8.178
1522,2.6,50,10,152.48,101.86,-43.214,-4.321,80.769,8.077
1523,2.6,50,20,294.7,205.239,-91.893,-4.595,28.775,1.439
1524,2.6,50,50,712.24,588.278,-314.34,-6.287,-108.515,-2.17
1525,2.6,50,100,1331.84,1172.208,-659.961,-6.6,-423.895,-4.239
1526,2.6,50,150,1999.4,1777.966,-1008.966,-6.726,-716.193,-4.775
1527,2.6,50,200,2656.54,2396.432,-1374.686,-6.873,-977.906,-4.89
1528,2.6,50,500,6580.46,6125.139,-3594.193,-7.188,-2913.562,-5.827
1529,2.6,50,1000,13047.6,12268.337,-7250.03,-7.25,-6428.583,-6.429
1530,2.6,100,5,171.14,99.755,-33.932,-6.786,55.769,11.154
1531,2.6,100,10,304.72,198.105,-80.905,-8.091,83.462,8.346
1532,2.6,100,20,569.1,425.786,-206.901,-10.345,-6.711,-0.336
1533,2.6,100,50,1406.26,1165.992,-625.123,-12.502,-258.795,-5.176
1534,2.6,100,100,2681.04,2342.066,-1310.897,-13.109,-715.088,-7.151
1535,2.6,100,150,3978.36,3611.33,-2081.192,-13.875,-1528.996,-10.193
1536,2.6,100,200,5260.52,4852.49,-2829.213,-14.146,-1949.166,-9.746
1537,2.6,100,500,12904.94,12391.95,-7428.511,-14.857,-6171.654,-12.343
1538,2.6,100,1000,25817.72,25048.311,-15118.419,-15.118,-13996.772,-13.997
1539,2.6,200,5,348.7,149.436,-15.32,-3.064,148.846,29.769
1540,2.6,200,10,579.62,357.525,-134.594,-13.459,215.385,21.538
1541,2.6,200,20,1124.08,741.294,-308.956,-15.448,433.846,21.692
1542,2.6,200,50,2774.56,2219.24,-1152.102,-23.042,597.606,11.952
1543,2.6,200,100,5345.78,4580.306,-2524.237,-25.242,-1574.305,-15.743
1544,2.6,200,150,7715.02,6771.942,-3804.627,-25.364,-1985.375,-13.236
1545,2.6,200,200,10409.58,9381.572,-5377.887,-26.889,-2734.871,-13.674
1546,2.6,200,500,25572.08,23872.579,-14037.164,-28.074,-11628.758,-23.258
1547,2.6,200,1000,50957.78,48285.995,-28686.849,-28.687,-25689.446,-25.689
1548,2.6,500,5,948.12,386.464,-21.802,-4.36,538.462,107.692
1549,2.6,500,10,1538.14,733.831,-142.239,-14.224,792.308,79.231
1550,2.6,500,20,2803.08,1928.76,-850.652,-42.533,1153.846,57.692
1551,2.6,500,50,6854.26,5274.157,-2637.903,-52.758,786.98,15.74
1552,2.6,500,100,12844.68,10819.788,-5879.527,-58.795,-1413.64,-14.136
1553,2.6,500,150,19936.26,17712.334,-10044.542,-66.964,-6758.595,-45.057
1554,2.6,500,200,26423.96,23501.214,-13338.152,-66.691,-10137.347,-50.687
1555,2.6,500,500,64034.36,59231.462,-34602.862,-69.206,-30033.435,-60.067
1556,2.6,500,1000,126349.8,117584.586,-68988.509,-68.989,-59970.358,-59.97
1557,2.6,1000,5,1717.66,950.973,-290.335,-58.067,810.769,162.154
1558,2.6,1000,10,3159.08,1880.017,-664.986,-66.499,1071.538,107.154
1559,2.6,1000,20,5871.2,4294.919,-2036.765,-101.838,1393.042,69.652
1560,2.6,1000,50,13541.78,11335.233,-6126.856,-122.537,-3476.081,-69.522
1561,2.6,1000,100,26401.12,23514.761,-13360.484,-133.605,-7942.332,-79.423
1562,2.6,1000,150,38823.0,35191.635,-20259.712,-135.065,-11007.95,-73.386
1563,2.6,1000,200,51491.78,48242.025,-28437.495,-142.187,-21608.342,-108.042
1564,2.6,1000,500,127525.92,123322.798,-74274.368,-148.549,-64849.358,-129.699
1565,2.6,1000,1000,254818.42,249444.513,-151437.428,-151.437,-136621.336,-136.621
1566,2.6,5000,5,8411.1,4804.234,-1569.196,-313.839,3183.077,636.615
1567,2.6,5000,10,15638.04,11391.498,-5376.868,-537.687,632.765,63.276
1568,2.6,5000,20,29465.12,21699.484,-10366.746,-518.337,486.993,24.35
1569,2.6,5000,50,67928.66,55789.017,-29662.61,-593.252,-14576.968,-291.539
1570,2.6,5000,100,135009.4,118949.871,-67023.179,-670.232,-44608.019,-446.08
1571,2.6,5000,150,198268.74,176144.754,-99887.547,-665.917,-73202.725,-488.018
1572,2.6,5000,200,261017.12,233684.864,-133293.664,-666.468,-106969.154,-534.846
1573,2.6,5000,500,641473.1,600597.811,-353877.388,-707.755,-305665.689,-611.331
1574,2.6,5000,1000,1263792.48,1203194.722,-717120.691,-717.121,-659690.008,-659.69
1575,2.6,10000,5,17276.32,10299.229,-3654.491,-730.898,9444.615,1888.923
1576,2.6,10000,10,30851.4,17590.415,-5724.492,-572.449,13132.308,1313.231
1577,2.6,10000,20,57540.32,39612.194,-17481.302,-874.065,1965.062,98.253
1578,2.6,10000,50,132573.0,105430.667,-54441.052,-1088.821,-9242.569,-184.851
1579,2.6,10000,100,260727.36,228245.055,-127965.301,-1279.653,-47292.936,-472.929
1580,2.6,10000,150,384495.2,347632.424,-199749.654,-1331.664,-130900.213,-872.668
1581,2.6,10000,200,515657.6,484982.729,-286652.883,-1433.264,-215230.084,-1076.15
1582,2.6,10000,500,1287043.78,1234699.345,-739682.506,-1479.365,-603001.607,-1206.003
1583,2.6,10000,1000,2533087.02,2463994.482,-1489730.244,-1489.73,-1347480.043,-1347.48
1584,2.7,10,5,19.16,10.627,-3.531,-0.706,8.889,1.778
1585,2.7,10,10,37.46,25.581,-11.707,-1.171,3.489,0.349
1586,2.7,10,20,64.94,46.119,-22.067,-1.103,2.001,0.1
1587,2.7,10,50,157.24,123.328,-65.091,-1.302,-44.131,-0.883
1588,2.7,10,100,314.8,255.678,-139.085,-1.391,-100.879,-1.009
1589,2.7,10,150,462.92,387.647,-216.195,-1.441,-174.01,-1.16
1590,2.7,10,200,612.16,515.537,-288.811,-1.444,-230.237,-1.151
1591,2.7,10,500,1517.98,1316.969,-754.754,-1.51,-670.094,-1.34
1592,2.7,10,1000,3015.68,2640.463,-1523.545,-1.524,-1411.224,-1.411
1593,2.7,20,5,37.72,14.489,-0.519,-0.104,20.37,4.074
1594,2.7,20,10,67.34,42.419,-17.478,-1.748,27.778,2.778
1595,2.7,20,20,123.18,86.739,-41.117,-2.056,25.132,1.257
1596,2.7,20,50,289.26,240.729,-133.595,-2.672,-10.344,-0.207
1597,2.7,20,100,561.8,494.062,-285.988,-2.86,-174.356,-1.744
1598,2.7,20,150,849.58,782.219,-467.559,-3.117,-211.91,-1.413
1599,2.7,20,200,1124.46,1059.217,-642.75,-3.214,-509.772,-2.549
1600,2.7,20,500,2792.34,2668.584,-1634.384,-3.269,-1462.469,-2.925
1601,2.7,20,1000,5528.1,5359.407,-3311.963,-3.312,-2937.9,-2.938
1602,2.7,30,5,53.42,35.052,-15.266,-3.053,1.951,0.39
1603,2.7,30,10,96.04,71.693,-36.123,-3.612,3.667,0.367
1604,2.7,30,20,174.5,137.185,-72.555,-3.628,-17.149,-0.857
1605,2.7,30,50,421.0,360.436,-204.51,-4.09,-133.457,-2.669
1606,2.7,30,100,827.68,728.712,-422.164,-4.222,-290.39,-2.904
1607,2.7,30,150,1224.42,1092.512,-639.023,-4.26,-496.351,-3.309
1608,2.7,30,200,1676.26,1513.052,-892.215,-4.461,-773.343,-3.867
1609,2.7,30,500,4029.98,3699.63,-2207.045,-4.414,-2039.37,-4.079
1610,2.7,30,1000,8124.18,7534.994,-4526.039,-4.526,-4082.145,-4.082
1611,2.7,40,5,69.6,35.986,-10.208,-2.042,31.111,6.222
1612,2.7,40,10,126.16,78.001,-31.275,-3.128,28.148,2.815
1613,2.7,40,20,242.42,172.442,-82.657,-4.133,49.086,2.454
1614,2.7,40,50,560.22,448.372,-240.884,-4.818,-69.297,-1.386
1615,2.7,40,100,1087.64,962.891,-560.061,-5.601,-366.157,-3.662
1616,2.7,40,150,1646.82,1525.69,-915.756,-6.105,-674.871,-4.499
1617,2.7,40,200,2156.06,2022.561,-1224.02,-6.12,-978.108,-4.891
1618,2.7,40,500,5270.24,5049.182,-3097.242,-6.194,-2558.2,-5.116
1619,2.7,40,1000,10505.0,10191.956,-6301.216,-6.301,-5808.758,-5.809
1620,2.7,50,5,77.76,44.273,-15.473,-3.095,25.926,5.185
1621,2.7,50,10,159.62,112.583,-53.464,-5.346,-5.803,-0.58
1622,2.7,50,20,305.46,241.978,-128.844,-6.442,-25.916,-1.296
1623,2.7,50,50,690.62,580.104,-324.318,-6.486,-201.005,-4.02
1624,2.7,50,100,1365.96,1202.753,-696.842,-6.968,-485.632,-4.856
1625,2.7,50,150,1999.46,1780.638,-1040.098,-6.934,-877.911,-5.853
1626,2.7,50,200,2669.68,2412.1,-1423.329,-7.117,-1141.964,-5.71
1627,2.7,50,500,6561.42,5980.224,-3550.069,-7.1,-3217.263,-6.435
1628,2.7,50,1000,13068.26,12013.831,-7173.735,-7.174,-6318.601,-6.319
1629,2.7,100,5,174.2,92.695,-28.176,-5.635,103.704,20.741
1630,2.7,100,10,322.42,186.692,-67.277,-6.728,97.778,9.778
1631,2.7,100,20,592.74,382.594,-163.061,-8.153,210.0,10.5
1632,2.7,100,50,1376.12,1154.532,-644.858,-12.897,-368.562,-7.371
1633,2.7,100,100,2665.6,2352.472,-1365.213,-13.652,-788.6,-7.886
1634,2.7,100,150,3929.48,3550.069,-2094.706,-13.965,-1396.277,-9.309
1635,2.7,100,200,5217.0,4800.011,-2867.789,-14.339,-1967.469,-9.837
1636,2.7,100,500,12928.42,12297.194,-7508.89,-15.018,-6777.155,-13.554
1637,2.7,100,1000,25767.9,24793.134,-15249.468,-15.249,-13887.272,-13.887
1638,2.7,200,5,347.3,196.941,-68.311,-13.662,71.3,14.26
1639,2.7,200,10,626.64,455.303,-223.214,-22.321,22.865,2.286
1640,2.7,200,20,1149.3,882.242,-456.575,-22.829,-100.467,-5.023
1641,2.7,200,50,2713.02,2227.431,-1222.609,-24.452,-701.125,-14.023
1642,2.7,200,100,5392.12,4714.897,-2717.815,-27.178,-1805.085,-18.051
1643,2.7,200,150,7989.22,7233.845,-4274.875,-28.499,-3303.638,-22.024
1644,2.7,200,200,10301.84,9387.428,-5571.932,-27.86,-4053.143,-20.266
1645,2.7,200,500,25564.14,24308.864,-14840.664,-29.681,-12988.916,-25.978
1646,2.7,200,1000,51026.54,49085.286,-30186.568,-30.187,-28664.225,-28.664
1647,2.7,500,5,884.12,523.441,-195.989,-39.198,276.667,55.333
1648,2.7,500,10,1596.18,1097.339,-506.161,-50.616,35.335,3.534
1649,2.7,500,20,2863.52,2099.744,-1039.181,-51.959,147.453,7.373
1650,2.7,500,50,6835.78,5660.358,-3128.587,-62.572,-1167.859,-23.357
1651,2.7,500,100,13279.32,11899.259,-6980.993,-69.81,-4422.363,-44.224
1652,2.7,500,150,19524.5,17871.261,-10639.964,-70.933,-7790.245,-51.935
1653,2.7,500,200,25747.62,23992.353,-14456.198,-72.281,-11777.35,-58.887
1654,2.7,500,500,63634.04,61491.551,-37923.388,-75.847,-34500.29,-69.001
1655,2.7,500,1000,126729.6,124002.433,-77065.544,-77.066,-71278.033,-71.278
1656,2.7,1000,5,1780.3,1222.905,-563.534,-112.707,32.292,6.458
1657,2.7,1000,10,3202.08,2191.94,-1005.984,-100.598,169.628,16.963
1658,2.7,1000,20,5810.98,4518.494,-2366.279,-118.314,-286.54,-14.327
1659,2.7,1000,50,13429.0,11228.837,-6255.133,-125.103,-3537.315,-70.746
1660,2.7,1000,100,26058.3,22790.607,-13139.385,-131.394,-9886.436,-98.864
1661,2.7,1000,150,38920.22,34611.591,-20196.695,-134.645,-16484.529,-109.897
1662,2.7,1000,200,52187.74,46738.747,-27409.954,-137.05,-22107.542,-110.538
1663,2.7,1000,500,127762.38,116871.287,-69551.887,-139.104,-62130.448,-124.261
1664,2.7,1000,1000,254793.48,236642.466,-142274.51,-142.275,-134093.572,-134.094
1665,2.7,5000,5,8600.84,4094.861,-909.365,-181.873,4525.926,905.185
1666,2.7,5000,10,16281.5,9545.692,-3515.507,-351.551,5768.889,576.889
1667,2.7,5000,20,27831.78,16594.127,-6286.06,-314.303,7411.381,370.569
1668,2.7,5000,50,66682.3,53178.367,-28481.219,-569.624,-7811.283,-156.226
1669,2.7,5000,100,129802.38,111428.672,-63353.717,-633.537,-37143.964,-371.44
1670,2.7,5000,150,196445.06,176086.132,-103328.702,-688.858,-52319.634,-348.798
1671,2.7,5000,200,253862.34,231473.536,-137450.447,-687.252,-86826.053,-434.13
1672,2.7,5000,500,640807.9,606982.277,-369646.018,-739.292,-313838.685,-627.677
1673,2.7,5000,1000,1269051.36,1222106.767,-752087.745,-752.088,-662005.13,-662.005
1674,2.7,10000,5,16013.32,9053.841,-3122.981,-624.596,6013.333,1202.667
1675,2.7,10000,10,28488.06,18477.794,-7926.66,-792.666,1568.098,156.81
1676,2.7,10000,20,58528.96,42443.872,-20766.48,-1038.324,-3439.667,-171.983
1677,2.7,10000,50,138320.92,113936.498,-62706.527,-1254.131,-35990.298,-719.806
1678,2.7,10000,100,263323.76,234655.467,-137128.148,-1371.281,-83177.106,-831.771
1679,2.7,10000,150,384896.5,353071.386,-210517.127,-1403.448,-165580.679,-1103.871
1680,2.7,10000,200,524707.5,490791.371,-296455.26,-1482.276,-220869.192,-1104.346
1681,2.7,10000,500,1274301.9,1229973.018,-758009.351,-1516.019,-674121.239,-1348.242
1682,2.7,10000,1000,2532312.14,2470494.079,-1532600.694,-1532.601,-1384914.559,-1384.915
1683,2.8000000000000003,10,5,19.3,12.464,-5.571,-1.114,6.429,1.286
1684,2.8000000000000003,10,10,33.24,24.166,-12.294,-1.229,0.787,0.079
1685,2.8000000000000003,10,20,66.66,53.203,-29.396,-1.47,-5.435,-0.272
1686,2.8000000000000003,10,50,152.78,126.024,-71.459,-1.429,-34.169,-0.683
1687,2.8000000000000003,10,100,308.86,267.757,-157.45,-1.574,-113.347,-1.133
1688,2.8000000000000003,10,150,463.96,409.562,-243.862,-1.626,-190.751,-1.272
1689,2.8000000000000003,10,200,595.34,535.721,-323.099,-1.615,-265.143,-1.326
1690,2.8000000000000003,10,500,1494.14,1372.096,-838.475,-1.677,-756.399,-1.513
1691,2.8000000000000003,10,1000,2992.56,2764.861,-1696.089,-1.696,-1572.168,-1.572
1692,2.8000000000000003,20,5,37.08,23.517,-10.274,-2.055,8.571,1.714
1693,2.8000000000000003,20,10,60.72,40.754,-19.068,-1.907,1.881,0.188
1694,2.8000000000000003,20,20,123.44,98.08,-53.994,-2.7,-8.282,-0.414
1695,2.8000000000000003,20,50,297.22,244.39,-138.24,-2.765,-65.545,-1.311
1696,2.8000000000000003,20,100,572.94,486.347,-281.726,-2.817,-190.461,-1.905
1697,2.8000000000000003,20,150,837.24,735.157,-436.143,-2.908,-358.166,-2.388
1698,2.8000000000000003,20,200,1117.82,992.349,-593.127,-2.966,-493.336,-2.467
1699,2.8000000000000003,20,500,2782.62,2515.166,-1521.373,-3.043,-1310.835,-2.622
1700,2.8000000000000003,20,1000,5515.42,5044.191,-3074.398,-3.074,-2832.691,-2.833
1701,2.8000000000000003,30,5,56.78,31.26,-10.981,-2.196,15.714,3.143
1702,2.8000000000000003,30,10,98.92,66.445,-31.116,-3.112,3.419,0.342
1703,2.8000000000000003,30,20,173.98,132.969,-70.834,-3.542,-14.427,-0.721
1704,2.8000000000000003,30,50,428.32,344.365,-191.393,-3.828,-117.622,-2.352
1705,2.8000000000000003,30,100,837.38,705.381,-406.316,-4.063,-255.147,-2.551
1706,2.8000000000000003,30,150,1242.08,1072.731,-629.131,-4.194,-428.153,-2.854
1707,2.8000000000000003,30,200,1659.4,1446.706,-854.063,-4.27,-740.114,-3.701
1708,2.8000000000000003,30,500,4074.26,3680.225,-2225.132,-4.45,-1947.681,-3.895
1709,2.8000000000000003,30,1000,8009.1,7351.984,-4491.591,-4.492,-4133.1,-4.133
1710,2.8000000000000003,40,5,72.02,38.315,-12.594,-2.519,31.071,6.214
1711,2.8000000000000003,40,10,132.42,72.468,-25.175,-2.517,42.5,4.25
1712,2.8000000000000003,40,20,239.68,173.994,-88.394,-4.42,29.215,1.461
1713,2.8000000000000003,40,50,574.06,487.015,-281.994,-5.64,-107.395,-2.148
1714,2.8000000000000003,40,100,1070.76,969.79,-587.376,-5.874,-430.615,-4.306
1715,2.8000000000000003,40,150,1605.0,1505.761,-932.546,-6.217,-682.146,-4.548
1716,2.8000000000000003,40,200,2151.86,2033.948,-1265.426,-6.327,-1060.708,-5.304
1717,2.8000000000000003,40,500,5320.0,5149.021,-3249.021,-6.498,-2967.601,-5.935
1718,2.8000000000000003,40,1000,10635.36,10437.823,-6639.48,-6.639,-6013.753,-6.014
1719,2.8000000000000003,50,5,78.64,46.754,-18.669,-3.734,22.595,4.519
1720,2.8000000000000003,50,10,151.68,102.303,-48.131,-4.813,-1.238,-0.124
1721,2.8000000000000003,50,20,293.9,217.383,-112.419,-5.621,-10.927,-0.546
1722,2.8000000000000003,50,50,708.7,609.339,-356.232,-7.125,-200.574,-4.011
1723,2.8000000000000003,50,100,1388.28,1242.456,-746.642,-7.466,-576.524,-5.765
1724,2.8000000000000003,50,150,1980.18,1788.218,-1081.011,-7.207,-788.661,-5.258
1725,2.8000000000000003,50,200,2668.84,2498.597,-1545.44,-7.727,-1139.424,-5.697
1726,2.8000000000000003,50,500,6629.1,6308.35,-3940.814,-7.882,-3471.52,-6.943
1727,2.8000000000000003,50,1000,13109.28,12647.414,-7965.528,-7.966,-7313.683,-7.314
1728,2.8000000000000003,100,5,181.7,114.513,-49.62,-9.924,31.81,6.362
1729,2.8000000000000003,100,10,315.64,226.045,-113.317,-11.332,28.534,2.853
1730,2.8000000000000003,100,20,577.38,451.614,-245.407,-12.27,-83.424,-4.171
1731,2.8000000000000003,100,50,1372.26,1176.967,-686.874,-13.737,-291.209,-5.824
1732,2.8000000000000003,100,100,2697.78,2396.077,-1432.584,-14.326,-989.997,-9.9
1733,2.8000000000000003,100,150,3998.06,3541.007,-2113.129,-14.088,-1655.753,-11.038
1734,2.8000000000000003,100,200,5145.72,4621.429,-2783.672,-13.918,-1871.303,-9.357
1735,2.8000000000000003,100,500,12922.8,11851.699,-7236.413,-14.473,-6256.323,-12.513
1736,2.8000000000000003,100,1000,25594.82,23564.454,-14423.446,-14.423,-13029.088,-13.029
1737,2.8000000000000003,200,5,346.58,193.016,-69.237,-13.847,166.071,33.214
1738,2.8000000000000003,200,10,656.4,381.829,-147.401,-14.74,257.143,25.714
1739,2.8000000000000003,200,20,1116.66,814.439,-415.632,-20.782,82.709,4.135
1740,2.8000000000000003,200,50,2769.84,2366.981,-1377.753,-27.555,-509.876,-10.198
1741,2.8000000000000003,200,100,5374.58,4834.912,-2915.419,-29.154,-1894.708,-18.947
1742,2.8000000000000003,200,150,7844.8,7199.435,-4397.72,-29.318,-3352.43,-22.35
1743,2.8000000000000003,200,200,10273.44,9656.243,-5987.158,-29.936,-4594.167,-22.971
1744,2.8000000000000003,200,500,25744.9,25038.787,-15844.18,-31.688,-14076.451,-28.153
1745,2.8000000000000003,200,1000,50810.94,49946.11,-31799.346,-31.799,-29496.442,-29.496
1746,2.8000000000000003,500,5,913.22,439.318,-113.168,-22.634,537.143,107.429
1747,2.8000000000000003,500,10,1465.26,773.081,-249.774,-24.977,557.5,55.75
1748,2.8000000000000003,500,20,2776.76,1727.854,-736.154,-36.808,1089.643,54.482
1749,2.8000000000000003,500,50,6922.84,5580.447,-3108.004,-62.16,632.225,12.645
1750,2.8000000000000003,500,100,13180.1,11494.58,-6787.402,-67.874,-3957.984,-39.58
1751,2.8000000000000003,500,150,19886.82,18042.335,-10939.9,-72.933,-7699.527,-51.33
1752,2.8000000000000003,500,200,25879.3,23396.992,-14154.385,-70.772,-9271.08,-46.355
1753,2.8000000000000003,500,500,64201.4,61031.175,-38102.103,-76.204,-34293.512,-68.587
1754,2.8000000000000003,500,1000,127083.48,121812.736,-76425.779,-76.426,-69888.977,-69.889
1755,2.8000000000000003,1000,5,1775.42,1089.233,-455.154,-91.031,839.286,167.857
1756,2.8000000000000003,1000,10,3011.26,1950.306,-874.856,-87.486,978.571,97.857
1757,2.8000000000000003,1000,20,5842.28,4194.271,-2107.743,-105.387,-158.882,-7.944
1758,2.8000000000000003,1000,50,13785.72,11330.71,-6407.239,-128.145,-2022.282,-40.446
1759,2.8000000000000003,1000,100,26093.92,23240.42,-13921.163,-139.212,-6894.054,-68.941
1760,2.8000000000000003,1000,150,39122.0,36163.854,-22191.711,-147.945,-17591.347,-117.276
1761,2.8000000000000003,1000,200,52111.54,48410.728,-29799.464,-148.997,-22514.784,-112.574
1762,2.8000000000000003,1000,500,128862.14,124465.023,-78442.83,-156.886,-69690.174,-139.38
1763,2.8000000000000003,1000,1000,254627.48,249670.75,-158732.364,-158.732,-139799.517,-139.8
1764,2.8000000000000003,5000,5,9365.8,6007.397,-2662.469,-532.494,2280.714,456.143
1765,2.8000000000000003,5000,10,16221.54,10542.135,-4748.728,-474.873,5857.5,585.75
1766,2.8000000000000003,5000,20,29257.42,21170.43,-10721.351,-536.068,-1716.069,-85.803
1767,2.8000000000000003,5000,50,67286.88,56352.894,-32321.865,-646.437,-16203.757,-324.075
1768,2.8000000000000003,5000,100,134661.32,119333.16,-71239.831,-712.398,-45225.186,-452.252
1769,2.8000000000000003,5000,150,197569.88,180814.029,-110253.357,-735.022,-64718.805,-431.459
1770,2.8000000000000003,5000,200,260987.26,241938.187,-148728.451,-743.642,-113879.496,-569.397
1771,2.8000000000000003,5000,500,642060.06,615949.227,-386642.063,-773.284,-337665.175,-675.33
1772,2.8000000000000003,5000,1000,1274417.16,1240903.849,-785754.863,-785.755,-724492.128,-724.492
1773,2.8000000000000003,10000,5,17538.08,11210.741,-4947.141,-989.428,2144.286,428.857
1774,2.8000000000000003,10000,10,29289.44,20561.699,-10101.184,-1010.118,788.246,78.825
1775,2.8000000000000003,10000,20,55508.6,42832.671,-23008.171,-1150.409,-8495.236,-424.762
1776,2.8000000000000003,10000,50,136566.02,113300.565,-64526.987,-1290.54,-37801.935,-756.039
1777,2.8000000000000003,10000,100,254997.4,226782.088,-135711.588,-1357.116,-80487.439,-804.874
1778,2.8000000000000003,10000,150,394752.96,351939.014,-210955.814,-1406.372,-151646.391,-1010.976
1779,2.8000000000000003,10000,200,516145.98,467353.912,-283016.062,-1415.08,-233008.054,-1165.04
1780,2.8000000000000003,10000,500,1270380.06,1172701.434,-718994.27,-1437.989,-624253.616,-1248.507
1781,2.8000000000000003,10000,1000,2535922.08,2342855.003,-1437168.546,-1437.169,-1330453.815,-1330.454
1782,2.9000000000000004,10,5,18.1,10.353,-4.112,-0.822,8.621,1.724
1783,2.9000000000000004,10,10,35.72,23.815,-11.498,-1.15,8.142,0.814
1784,2.9000000000000004,10,20,69.48,51.602,-27.643,-1.382,-1.964,-0.098
1785,2.9000000000000004,10,50,153.9,128.288,-75.219,-1.504,0.311,0.006
1786,2.9000000000000004,10,100,307.44,280.06,-174.046,-1.74,-133.512,-1.335
1787,2.9000000000000004,10,150,468.84,429.92,-268.251,-1.788,-206.077,-1.374
1788,2.9000000000000004,10,200,614.52,581.801,-369.898,-1.849,-294.961,-1.475
1789,2.9000000000000004,10,500,1519.72,1470.483,-946.441,-1.893,-865.701,-1.731
1790,2.9000000000000004,10,1000,3030.82,2949.795,-1904.685,-1.905,-1809.557,-1.81
1791,2.9000000000000004,20,5,33.8,21.096,-9.441,-1.888,12.414,2.483
1792,2.9000000000000004,20,10,63.18,43.181,-21.395,-2.14,7.475,0.747
1793,2.9000000000000004,20,20,118.56,86.854,-45.972,-2.299,2.736,0.137
1794,2.9000000000000004,20,50,285.1,227.102,-128.792,-2.576,-71.332,-1.427
1795,2.9000000000000004,20,100,568.98,476.232,-280.032,-2.8,-200.215,-2.002
1796,2.9000000000000004,20,150,849.34,733.534,-440.658,-2.938,-357.381,-2.383
1797,2.9000000000000004,20,200,1109.44,963.055,-580.489,-2.902,-483.044,-2.415
1798,2.9000000000000004,20,500,2776.92,2485.609,-1528.051,-3.056,-1279.533,-2.559
1799,2.9000000000000004,20,1000,5520.66,4987.103,-3083.427,-3.083,-2828.509,-2.829
1800,2.9000000000000004,30,5,52.02,27.54,-9.602,-1.92,19.655,3.931
1801,2.9000000000000004,30,10,97.86,57.923,-24.178,-2.418,33.103,3.31
1802,2.9000000000000004,30,20,184.0,135.46,-72.012,-3.601,43.448,2.172
1803,2.9000000000000004,30,50,418.42,326.83,-182.547,-3.651,-72.586,-1.452
1804,2.9000000000000004,30,100,826.38,712.483,-427.524,-4.275,-206.45,-2.064
1805,2.9000000000000004,30,150,1219.48,1088.035,-667.525,-4.45,-555.557,-3.704
1806,2.9000000000000004,30,200,1631.28,1483.291,-920.78,-4.604,-782.175,-3.911
1807,2.9000000000000004,30,500,4043.96,3782.479,-2388.01,-4.776,-2174.274,-4.349
1808,2.9000000000000004,30,1000,8004.34,7559.219,-4799.102,-4.799,-4349.274,-4.349
1809,2.9000000000000004,40,5,63.7,39.042,-17.076,-3.415,11.379,2.276
1810,2.9000000000000004,40,10,137.3,102.095,-54.75,-5.475,-4.076,-0.408
1811,2.9000000000000004,40,20,230.26,182.321,-102.921,-5.146,-27.774,-1.389
1812,2.9000000000000004,40,50,564.68,474.725,-280.008,-5.6,-128.915,-2.578
1813,2.9000000000000004,40,100,1074.78,932.585,-561.971,-5.62,-377.581,-3.776
1814,2.9000000000000004,40,150,1642.88,1461.4,-894.89,-5.966,-671.554,-4.477
1815,2.9000000000000004,40,200,2155.72,1886.909,-1143.558,-5.718,-840.726,-4.204
1816,2.9000000000000004,40,500,5321.58,4845.563,-3010.535,-6.021,-2606.183,-5.212
1817,2.9000000000000004,40,1000,10536.2,9659.612,-6026.44,-6.026,-5433.533,-5.434
1818,2.9000000000000004,50,5,90.02,51.408,-20.367,-4.073,41.379,8.276
1819,2.9000000000000004,50,10,159.72,103.269,-48.193,-4.819,48.276,4.828
1820,2.9000000000000004,50,20,284.92,195.043,-96.795,-4.84,30.191,1.51
1821,2.9000000000000004,50,50,690.98,565.602,-327.333,-6.547,-95.214,-1.904
1822,2.9000000000000004,50,100,1355.26,1193.346,-726.015,-7.26,-462.251,-4.623
1823,2.9000000000000004,50,150,1978.74,1802.548,-1120.224,-7.468,-842.022,-5.613
