,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
762,1.8,500,200,25862,24026.338,-9658.56,-48.293,-6340.103,-31.701
763,1.8,500,500,63617.6,61285.891,-25942.78,-51.886,-21961.259,-43.923
764,1.8,500,1000,125821.42,122620.35,-52719.561,-52.72,-47068.779,-47.069
765,1.8,1000,5,1794.86,1047.978,-50.834,-10.167,736.556,147.311
766,1.8,1000,10,3226.94,2143.65,-350.905,-35.091,669.62,66.962
767,1.8,1000,20,5747.34,4466.531,-1273.565,-63.678,274.627,13.731
768,1.8,1000,50,13274.96,11357.424,-3982.446,-79.649,-1025.195,-20.504
769,1.8,1000,100,26007.74,23415.235,-8966.491,-89.665,-6221.211,-62.212
770,1.8,1000,150,39312.42,36277.586,-14437.352,-96.249,-11182.673,-74.551
771,1.8,1000,200,51670.96,48205.883,-19499.794,-97.499,-13971.212,-69.856
772,1.8,1000,500,127020.76,122593.841,-52026.752,-104.054,-45079.769,-90.16
773,1.8,1000,1000,253538.48,247749.914,-106895.203,-106.895,-96081.944,-96.082
774,1.8,5000,5,8583.8,5025.575,-256.797,-51.359,2426.667,485.333
775,1.8,5000,10,15811.46,11012.247,-2228.103,-222.81,2753.189,275.319
776,1.8,5000,20,28612.16,22711.622,-6815.977,-340.799,29.795,1.49
777,1.8,5000,50,66268.12,55572.388,-18756.766,-375.135,-9685.095,-193.702
778,1.8,5000,100,130947.26,118841.327,-46092.849,-460.928,-30220.535,-302.205
779,1.8,5000,150,196291.66,180076.44,-71025.518,-473.503,-53634.866,-357.566
780,1.8,5000,200,256347.86,239129.823,-96714.345,-483.572,-75542.052,-377.71
781,1.8,5000,500,642640.48,614670.438,-257647.949,-515.296,-227464.016,-454.928
782,1.8,5000,1000,1265705.92,1222576.183,-519406.228,-519.406,-458065.703,-458.066
783,1.8,10000,5,16249.66,7855.319,1172.27,234.454,9107.704,1821.541
784,1.8,10000,10,31885.7,21570.626,-3856.348,-385.635,5056.08,505.608
785,1.8,10000,20,59732.96,45361.652,-12176.675,-608.834,4312.641,215.632
786,1.8,10000,50,134893.16,115949.118,-41008.474,-820.169,-12928.237,-258.565
787,1.8,10000,100,261035.94,234784.921,-89764.954,-897.65,-55024.673,-550.247
788,1.8,10000,150,392702.94,359713.22,-141544.92,-943.633,-81826.455,-545.51
789,1.8,10000,200,506179.82,474183.675,-192972.664,-964.863,-155217.394,-776.087
790,1.8,10000,500,1269385.98,1228063.1,-522848.667,-1045.697,-459240.395,-918.481
791,1.8,10000,1000,2533721.7,2482977.222,-1075354.055,-1075.354,-985320.367,-985.32
792,1.9,10,5,18.86,11.041,-1.115,-0.223,7.574,1.515
793,1.9,10,10,36.8,26.367,-6.999,-0.7,5.859,0.586
794,1.9,10,20,63.4,50.257,-16.889,-0.844,-2.265,-0.113
795,1.9,10,50,155.06,138.996,-57.386,-1.148,-28.458,-0.569
796,1.9,10,100,311.36,290.528,-126.654,-1.267,-86.122,-0.861
797,1.9,10,150,455.36,430.407,-190.744,-1.272,-153.908,-1.026
798,1.9,10,200,610.72,584.689,-263.258,-1.316,-199.864,-0.999
799,1.9,10,500,1513.16,1469.204,-672.804,-1.346,-586.905,-1.174
800,1.9,10,1000,3023.36,2970.893,-1379.651,-1.38,-1279.157,-1.279
801,1.9,20,5,35.24,20.395,-1.848,-0.37,11.065,2.213
802,1.9,20,10,66.56,45.115,-10.084,-1.008,7.844,0.784
803,1.9,20,20,122.52,91.423,-26.939,-1.347,-6.291,-0.315
804,1.9,20,50,296.46,246.416,-90.384,-1.808,-30.71,-0.614
805,1.9,20,100,581.1,507.173,-201.331,-2.013,-125.438,-1.254
806,1.9,20,150,862.24,763.635,-309.825,-2.065,-231.512,-1.543
807,1.9,20,200,1111.96,998.332,-413.09,-2.065,-290.39,-1.452
808,1.9,20,500,2781.58,2559.554,-1095.565,-2.191,-874.079,-1.748
809,1.9,20,1000,5510.62,5151.839,-2251.512,-2.252,-2083.659,-2.084
810,1.9,30,5,52.26,28.738,-1.233,-0.247,21.592,4.318
811,1.9,30,10,94.98,63.293,-13.304,-1.33,14.758,1.476
812,1.9,30,20,188,148.775,-49.827,-2.491,17.903,0.895
813,1.9,30,50,414.72,351.423,-133.149,-2.663,-57.273,-1.145
814,1.9,30,100,835.92,749.742,-309.784,-3.098,-171.444,-1.714
815,1.9,30,150,1247.2,1146.121,-489.7,-3.265,-353.616,-2.357
816,1.9,30,200,1651.46,1532.61,-663.421,-3.317,-497.912,-2.49
817,1.9,30,500,4040.3,3845.787,-1719.313,-3.439,-1397.038,-2.794
818,1.9,30,1000,8058.68,7689.562,-3448.152,-3.448,-2785.777,-2.786
819,1.9,40,5,65.3,36.107,-1.739,-0.348,25.263,5.053
820,1.9,40,10,131.36,87.655,-18.519,-1.852,24.462,2.446
821,1.9,40,20,232.9,179,-56.421,-2.821,-3.983,-0.199
822,1.9,40,50,562.7,495.103,-198.945,-3.979,-77.693,-1.554
823,1.9,40,100,1100.26,1005.998,-426.914,-4.269,-283.014,-2.83
824,1.9,40,150,1625.8,1514.848,-659.164,-4.394,-550.771,-3.672
825,1.9,40,200,2136.04,2001.315,-877.083,-4.385,-754.816,-3.774
826,1.9,40,500,5248.44,5049.052,-2286.715,-4.573,-1981.744,-3.963
827,1.9,40,1000,10594.32,10256.289,-4680.331,-4.68,-4253.948,-4.254
828,1.9,50,5,86.54,43.823,1.724,0.345,37.494,7.499
829,1.9,50,10,164.46,109.81,-23.252,-2.325,16.029,1.603
830,1.9,50,20,310.86,240.312,-76.702,-3.835,-6.983,-0.349
831,1.9,50,50,694.28,593.417,-228.007,-4.56,-135.168,-2.703
832,1.9,50,100,1362.08,1242.892,-526.008,-5.26,-362.013,-3.62
833,1.9,50,150,2031.34,1856.434,-787.308,-5.249,-438.365,-2.922
834,1.9,50,200,2680.44,2516.235,-1105.477,-5.527,-884.392,-4.422
835,1.9,50,500,6532.18,6310.133,-2872.144,-5.744,-2499.882,-5
836,1.9,50,1000,13086.8,12749.833,-5862.044,-5.862,-5407.891,-5.408
837,1.9,100,5,183.18,91.603,4.808,0.962,62.105,12.421
838,1.9,100,10,318.5,199.38,-31.749,-3.175,76.59,7.659
839,1.9,100,20,573.52,439.379,-137.526,-6.876,-1.796,-0.09
840,1.9,100,50,1350.76,1137.66,-426.733,-8.535,-204.942,-4.099
841,1.9,100,100,2629.08,2357.554,-973.828,-9.738,-652.788,-6.528
842,1.9,100,150,3998.34,3636.432,-1532.043,-10.214,-1039.436,-6.93
843,1.9,100,200,5205.22,4786.879,-2047.29,-10.236,-1334.225,-6.671
844,1.9,100,500,12974,12327.275,-5498.854,-10.998,-4800.147,-9.6
845,1.9,100,1000,25821.12,24772.393,-11182.33,-11.182,-10139.697,-10.14
846,1.9,200,5,353.7,195.917,-9.759,-1.952,106.396,21.279
847,1.9,200,10,618.02,422.665,-97.392,-9.739,58.69,5.869
848,1.9,200,20,1132.62,841.893,-245.777,-12.289,17.659,0.883
849,1.9,200,50,2722.3,2334.756,-901.966,-18.039,-464.534,-9.291
850,1.9,200,100,5354.66,4754.54,-1936.298,-19.363,-1310.7,-13.107
851,1.9,200,150,7796.16,7131.295,-3028.053,-20.187,-2288.138,-15.254
852,1.9,200,200,10408.08,9636.012,-4158.075,-20.79,-3413.338,-17.067
853,1.9,200,500,25814.5,24411.466,-10824.887,-21.65,-9561.887,-19.124
854,1.9,200,1000,51490.44,49787.538,-22687.307,-22.687,-20927.287,-20.927
855,1.9,500,5,839.66,422.017,19.91,3.982,263.573,52.715
856,1.9,500,10,1629.68,1100.143,-242.417,-24.242,183.012,18.301
857,1.9,500,20,2861.88,2139.178,-632.926,-31.646,100.019,5.001
858,1.9,500,50,6970.9,5997.044,-2328.149,-46.563,-1125.112,-22.502
859,1.9,500,100,13279.48,11943.45,-4954.25,-49.543,-3970.443,-39.704
860,1.9,500,150,19477.8,17817.917,-7566.443,-50.443,-5865.439,-39.103
861,1.9,500,200,26079.44,24258.295,-10532.274,-52.661,-8017.777,-40.089
862,1.9,500,500,63770.06,61402.315,-27839.125,-55.678,-24281.824,-48.564
863,1.9,500,1000,127052.44,123836.672,-56966.967,-56.967,-52426.107,-52.426
864,1.9,1000,5,1833.06,986.734,-21.965,-4.393,466.84,93.368
865,1.9,1000,10,3220.24,2258.974,-564.111,-56.411,374.151,37.415
866,1.9,1000,20,5768.26,4405.821,-1369.894,-68.495,308.497,15.425
867,1.9,1000,50,13310.76,11384.196,-4378.532,-87.571,-2540.197,-50.804
868,1.9,1000,100,26372.62,23551.19,-9670.864,-96.709,-6910.676,-69.107
869,1.9,1000,150,39250.88,36054.769,-15396.411,-102.643,-12116.013,-80.773
870,1.9,1000,200,52193.42,48414.637,-20944.416,-104.722,-16082.596,-80.413
871,1.9,1000,500,127260.42,121217.588,-54238.42,-108.477,-48315.823,-96.632
872,1.9,1000,1000,254000.1,245592.547,-111908.284,-111.908,-103767.708,-103.768
873,1.9,5000,5,8783.22,4679.987,-57.24,-11.448,3032.74,606.548
874,1.9,5000,10,15698.18,10844.687,-2582.487,-258.249,2235.292,223.529
875,1.9,5000,20,29312.4,22538.535,-7110.956,-355.548,189.071,9.454
876,1.9,5000,50,65507.26,55980.473,-21502.967,-430.059,-8787.918,-175.758
877,1.9,5000,100,133702.86,121213.833,-50843.906,-508.439,-28367.166,-283.672
878,1.9,5000,150,192979.54,176400.185,-74832.006,-498.88,-46707.573,-311.384
879,1.9,5000,200,258931.84,241836.264,-105556.348,-527.782,-79103.995,-395.52
880,1.9,5000,500,628646.12,599285.403,-268419.024,-536.838,-212942.081,-425.884
881,1.9,5000,1000,1264198.9,1225354.999,-559987.157,-559.987,-524445.38,-524.445
882,1.9,10000,5,19078.66,10464.655,-423.255,-84.651,5746.159,1149.232
883,1.9,10000,10,31124.32,21078.527,-4697.306,-469.731,5551.634,555.163
884,1.9,10000,20,58728.42,45900.779,-14991.084,-749.554,-1729.873,-86.494
885,1.9,10000,50,138383.68,119843.928,-47010.412,-940.208,-28104.985,-562.1
886,1.9,10000,100,271364.16,244902.113,-102078.871,-1020.789,-71635.384,-716.354
887,1.9,10000,150,390995.82,359616.995,-153829.721,-1025.531,-109391.287,-729.275
888,1.9,10000,200,515023.34,477492.36,-206427.444,-1032.137,-161488.37,-807.442
889,1.9,10000,500,1277330.14,1223768.102,-551489.081,-1102.978,-476817.533,-953.635
890,1.9,10000,1000,2539826.9,2447151.046,-1110400.046,-1110.4,-1020706.624,-1020.707
891,2,10,5,18.86,11.857,-2.427,-0.485,6.586,1.317
892,2,10,10,34.68,23.427,-6.087,-0.609,4.686,0.469
893,2,10,20,63.38,48.64,-16.95,-0.847,4.444,0.222
894,2,10,50,160.2,137.293,-57.193,-1.144,-30.167,-0.603
895,2,10,100,315.4,280.594,-122.894,-1.229,-79.661,-0.797
896,2,10,150,451,406.173,-180.673,-1.204,-125.698,-0.838
897,2,10,200,611.98,560.6,-254.61,-1.273,-196.176,-0.981
898,2,10,500,1525.52,1412.859,-650.099,-1.3,-561.692,-1.123
899,2,10,1000,3008.84,2813.319,-1308.899,-1.309,-1225.677,-1.226
900,2,20,5,38.48,22.573,-3.333,-0.667,10.343,2.069
901,2,20,10,64.32,44.565,-12.405,-1.241,17.586,1.759
902,2,20,20,121.96,91.807,-30.827,-1.541,-4.471,-0.224
903,2,20,50,287.78,234.867,-90.977,-1.82,-27.882,-0.558
904,2,20,100,565.98,482.012,-199.022,-1.99,-122.99,-1.23
905,2,20,150,837.36,730.39,-311.71,-2.078,-217.706,-1.451
906,2,20,200,1120.46,989.823,-429.593,-2.148,-343.181,-1.716
907,2,20,500,2801,2536.854,-1136.354,-2.273,-917.057,-1.834
908,2,20,1000,5549.4,5065.944,-2291.244,-2.291,-2017.572,-2.018
909,2,30,5,55.32,34.238,-6.578,-1.316,12,2.4
910,2,30,10,95.28,63.722,-16.082,-1.608,10.059,1.006
911,2,30,20,182.16,138.836,-47.756,-2.388,-2.142,-0.107
912,2,30,50,428.72,353.733,-139.373,-2.787,-75.51,-1.51
913,2,30,100,829.36,719.5,-304.82,-3.048,-221.749,-2.217
914,2,30,150,1251.54,1098.632,-472.862,-3.152,-361.891,-2.413
915,2,30,200,1650.1,1468.724,-643.674,-3.218,-512.666,-2.563
916,2,30,500,4041.52,3675.209,-1654.449,-3.309,-1395.55,-2.791
917,2,30,1000,8057.26,7418.776,-3390.146,-3.39,-3086.231,-3.086
918,2,40,5,78.12,44.361,-5.301,-1.06,24.343,4.869
919,2,40,10,125.86,85.436,-22.506,-2.251,18,1.8
920,2,40,20,237.78,187.89,-69,-3.45,-16.578,-0.829
921,2,40,50,547.18,468.72,-195.13,-3.903,-93.578,-1.872
922,2,40,100,1092,971.248,-425.248,-4.252,-256.323,-2.563
923,2,40,150,1634.3,1487.454,-670.304,-4.469,-452.911,-3.019
924,2,40,200,2178.94,2009.447,-919.977,-4.6,-702.451,-3.512
925,2,40,500,5296.18,5009.941,-2361.851,-4.724,-1987.421,-3.975
926,2,40,1000,10465.92,9987.831,-4754.871,-4.755,-4301.517,-4.302
927,2,50,5,83.44,41.167,0.553,0.111,37.343,7.469
928,2,50,10,157.6,102.918,-24.118,-2.412,14.49,1.449
929,2,50,20,304.9,228.032,-75.582,-3.779,-2.814,-0.141
930,2,50,50,684.42,579.838,-237.628,-4.753,-107.161,-2.143
931,2,50,100,1350.3,1196.538,-521.388,-5.214,-325.255,-3.253
932,2,50,150,1985.34,1824.206,-831.536,-5.544,-627.606,-4.184
933,2,50,200,2702.66,2479.599,-1128.269,-5.641,-936.468,-4.682
934,2,50,500,6545.6,6203.887,-2931.087,-5.862,-2487.601,-4.975
935,2,50,1000,13036.62,12551.059,-6032.749,-6.033,-5667.376,-5.667
936,2,100,5,185.44,95.192,-2.472,-0.494,59.5,11.9
937,2,100,10,311.74,202.855,-46.985,-4.698,54.5,5.45
938,2,100,20,593.2,440.727,-144.127,-7.206,-30.627,-1.531
939,2,100,50,1397.82,1174.72,-475.81,-9.516,-242.828,-4.857
940,2,100,100,2614.46,2294.068,-986.838,-9.868,-492.479,-4.925
941,2,100,150,3956.46,3594.299,-1616.069,-10.774,-1252.145,-8.348
942,2,100,200,5124.52,4728.445,-2166.185,-10.831,-1573.842,-7.869
943,2,100,500,12978.1,12225.945,-5736.895,-11.474,-5079.975,-10.16
944,2,100,1000,25699.62,24693.639,-11843.829,-11.844,-11170.172,-11.17
945,2,200,5,353.74,201.827,-24.957,-4.991,124,24.8
946,2,200,10,588.72,386.954,-92.594,-9.259,112,11.2
947,2,200,20,1193.7,889.063,-292.213,-14.611,-40.51,-2.026
948,2,200,50,2763.32,2370.179,-988.519,-19.77,-351.794,-7.036
949,2,200,100,5396.58,4846.733,-2148.443,-21.484,-1637.01,-16.37
950,2,200,150,7831.48,7165.807,-3250.067,-21.667,-2415.367,-16.102
951,2,200,200,10394.98,9683.001,-4485.511,-22.428,-3472.454,-17.362
952,2,200,500,25982.16,24698.642,-11707.562,-23.415,-10058.076,-20.116
953,2,200,1000,51433.12,49665.148,-23948.588,-23.949,-22401.65,-22.402
954,2,500,5,831.7,462.087,-46.237,-9.247,290.373,58.075
955,2,500,10,1523.6,1039.268,-277.468,-27.747,193.49,19.349
956,2,500,20,2950.88,2258.794,-783.354,-39.168,-202.116,-10.106
957,2,500,50,7101.92,6126.628,-2575.668,-51.513,-1151.135,-23.023
958,2,500,100,13384.54,12127.022,-5434.752,-54.348,-3688.099,-36.881
959,2,500,150,19891.34,18291.024,-8345.354,-55.636,-6628.373,-44.189
960,2,500,200,26269.66,24523.154,-11388.324,-56.942,-7450.715,-37.254
961,2,500,500,64442.94,62328.272,-30106.802,-60.214,-25440.663,-50.881
962,2,500,1000,127182.56,124660.797,-61069.517,-61.07,-55968.483,-55.968
963,2,1000,5,1760.88,974.791,-94.351,-18.87,460,92
964,2,1000,10,2997.34,2074.998,-576.328,-57.633,406,40.6
965,2,1000,20,6064.6,4731.522,-1699.222,-84.961,114.845,5.742
966,2,1000,50,13542.28,11546.55,-4775.41,-95.508,-2348.58,-46.972
967,2,1000,100,26011.98,23623.443,-10617.453,-106.175,-7463.531,-74.635
968,2,1000,150,39052.82,35923.913,-16397.503,-109.317,-11899.276,-79.329
969,2,1000,200,52761.16,49724.137,-23343.557,-116.718,-17736.05,-88.68
970,2,1000,500,126967.28,123322.617,-59838.977,-119.678,-49583.558,-99.167
971,2,1000,1000,253559.66,248421.555,-121641.725,-121.642,-111612.541,-111.613
972,2,5000,5,8819.64,5095.691,-685.871,-137.174,2139.845,427.969
973,2,5000,10,16039.92,10727.729,-2707.769,-270.777,2009.691,200.969
974,2,5000,20,29759.44,22389.662,-7509.942,-375.497,974.691,48.735
975,2,5000,50,67541.08,57698.71,-23928.17,-478.563,-9239.649,-184.793
976,2,5000,100,129582.88,115690.008,-50898.568,-508.986,-32384.842,-323.848
977,2,5000,150,196739.98,179815.918,-81445.928,-542.973,-62781.141,-418.541
978,2,5000,200,260476.8,242041.363,-111802.963,-559.015,-95099.463,-475.497
979,2,5000,500,633030.66,600718.595,-284203.265,-568.407,-242839.467,-485.679
980,2,5000,1000,1274531.48,1225025.631,-587759.891,-587.76,-533121.536,-533.122
981,2,10000,5,16712.44,9192.376,-836.156,-167.231,4708.5,941.7
982,2,10000,10,31844.48,22014.054,-6091.814,-609.181,2714,271.4
983,2,10000,20,57813.66,43795.062,-14888.232,-744.412,-1426.166,-71.308
984,2,10000,50,135154.12,115073.427,-47496.367,-949.927,-14361.784,-287.236
985,2,10000,100,270763.76,243154.622,-107772.742,-1077.727,-70126.922,-701.269
986,2,10000,150,392283.68,359054.634,-162912.794,-1086.085,-128397.969,-855.986
987,2,10000,200,515781.54,479738.161,-221847.391,-1109.237,-168797.225,-843.986
988,2,10000,500,1279199.38,1218416.725,-578817.035,-1157.634,-482027.419,-964.055
989,2,10000,1000,2523439.08,2424463.752,-1162744.212,-1162.744,-1061037.247,-1061.037
990,2.1,10,5,19.78,9.995,-0.576,-0.115,6.481,1.296
991,2.1,10,10,33.68,21.503,-5.465,-0.547,3.589,0.359
992,2.1,10,20,67.78,49.87,-17.594,-0.88,1.881,0.094
993,2.1,10,50,153.12,121.839,-48.924,-0.978,-25.999,-0.52
994,2.1,10,100,309,258.013,-110.87,-1.109,-67.846,-0.678
995,2.1,10,150,458.96,387.442,-168.89,-1.126,-120.425,-0.803
996,2.1,10,200,618.14,519.653,-225.301,-1.127,-180.068,-0.9
997,2.1,10,500,1506.62,1299.027,-581.588,-1.163,-531.328,-1.063
998,2.1,10,1000,3017.88,2618.402,-1181.316,-1.181,-1071.552,-1.072
999,2.1,20,5,34.8,16.048,0.524,0.105,13.138,2.628
1000,2.1,20,10,71.2,45.645,-11.74,-1.174,5.89,0.589
1001,2.1,20,20,122.58,91.644,-33.273,-1.664,-0.373,-0.019
1002,2.1,20,50,289,238.301,-100.682,-2.014,-41.063,-0.821
1003,2.1,20,100,563.98,476.977,-208.415,-2.084,-154.008,-1.54
1004,2.1,20,150,847.26,734.15,-330.693,-2.205,-247.893,-1.653
1005,2.1,20,200,1133.34,993.492,-453.806,-2.269,-309.329,-1.547
1006,2.1,20,500,2782,2512.123,-1187.361,-2.375,-1036.907,-2.074
1007,2.1,20,1000,5514.32,5034.738,-2408.872,-2.409,-2202.179,-2.202
1008,2.1,30,5,55.22,27.959,-1.664,-0.333,12.857,2.571
1009,2.1,30,10,95.96,59.431,-13.736,-1.374,12.06,1.206
1010,2.1,30,20,177.64,132.935,-48.344,-2.417,9.143,0.457
1011,2.1,30,50,428.94,355.393,-151.136,-3.023,-74.526,-1.491
1012,2.1,30,100,832.28,727.931,-331.607,-3.316,-181.491,-1.815
1013,2.1,30,150,1254.52,1118.461,-521.07,-3.474,-386.584,-2.577
1014,2.1,30,200,1629.08,1481.591,-705.838,-3.529,-609.93,-3.05
1015,2.1,30,500,4094.24,3789.842,-1840.204,-3.68,-1636.982,-3.274
1016,2.1,30,1000,8038.22,7531.357,-3703.633,-3.704,-3422.277,-3.422
1017,2.1,40,5,71.84,43.128,-8.918,-1.784,19.324,3.865
1018,2.1,40,10,130.58,92.099,-29.918,-2.992,7.358,0.736
1019,2.1,40,20,237.88,187.635,-74.358,-3.718,-12.797,-0.64
1020,2.1,40,50,573,489.998,-217.141,-4.343,-108.799,-2.176
1021,2.1,40,100,1107.88,988.302,-460.74,-4.607,-318.596,-3.186
1022,2.1,40,150,1623.08,1479.307,-706.412,-4.709,-540.448,-3.603
1023,2.1,40,200,2143.28,1980.416,-959.806,-4.799,-739.151,-3.696
1024,2.1,40,500,5309.78,5054.595,-2526.128,-5.052,-2121.64,-4.243
1025,2.1,40,1000,10517.48,10105.11,-5096.786,-5.097,-4684.166,-4.684
1026,2.1,50,5,92.64,50.833,-6.718,-1.344,25.714,5.143
1027,2.1,50,10,152.38,98.259,-25.698,-2.57,15.163,1.516
1028,2.1,50,20,298.58,233.031,-90.85,-4.542,-22.957,-1.148
1029,2.1,50,50,708.98,600.026,-262.417,-5.248,-156.791,-3.136
1030,2.1,50,100,1347.22,1199.228,-557.695,-5.577,-411.864,-4.119
1031,2.1,50,150,2009.8,1802.515,-845.467,-5.636,-616.821,-4.112
1032,2.1,50,200,2644.78,2407.825,-1148.406,-5.742,-923.834,-4.619
1033,2.1,50,500,6592.96,6137.087,-2997.583,-5.995,-2599.599,-5.199
1034,2.1,50,1000,13052.34,12280.313,-6064.913,-6.065,-5428.313,-5.428
1035,2.1,100,5,164.04,86.074,-7.96,-1.592,51.817,10.363
1036,2.1,100,10,310.2,197.166,-49.452,-4.945,44.898,4.49
1037,2.1,100,20,601.72,451.732,-165.198,-8.26,-16.243,-0.812
1038,2.1,100,50,1355.4,1147.45,-502.021,-10.04,-275.591,-5.512
1039,2.1,100,100,2659.86,2389.099,-1122.499,-11.225,-869.637,-8.696
1040,2.1,100,150,4016.42,3672.832,-1760.251,-11.735,-1318.871,-8.792
1041,2.1,100,200,5236.34,4804.944,-2311.449,-11.557,-1908.004,-9.54
1042,2.1,100,500,12952.76,12160.042,-5992.061,-11.984,-5315.537,-10.631
1043,2.1,100,1000,25828.94,24466.691,-12167.196,-12.167,-11220.771,-11.221
1044,2.1,200,5,364.04,199.976,-26.624,-5.325,130.588,26.118
1045,2.1,200,10,593.7,373.759,-91.044,-9.104,72.447,7.245
1046,2.1,200,20,1114.44,845.847,-315.161,-15.758,-25.021,-1.251
1047,2.1,200,50,2724.34,2314.102,-1016.797,-20.336,-630.597,-12.612
1048,2.1,200,100,5156.02,4617.063,-2161.815,-21.618,-1545.829,-15.458
1049,2.1,200,150,7852.74,7193.867,-3454.467,-23.03,-2772.524,-18.483
1050,2.1,200,200,10454.96,9710.225,-4731.673,-23.658,-3447.563,-17.238
1051,2.1,200,500,25576.36,24240.403,-12061.184,-24.122,-10955.031,-21.91
1052,2.1,200,1000,51180.1,48882.978,-24511.502,-24.512,-22461.241,-22.461
1053,2.1,500,5,886.98,508.575,-86.204,-17.241,290.187,58.037
1054,2.1,500,10,1528.32,994.236,-266.465,-26.646,232.383,23.238
1055,2.1,500,20,2856.22,2188.546,-828.441,-41.422,-22.168,-1.108
1056,2.1,500,50,6825.96,5792.597,-2542.14,-50.843,-741,-14.82
1057,2.1,500,100,13179.86,12000.226,-5724.102,-57.241,-3626.089,-36.261
1058,2.1,500,150,19549.46,18014.619,-8705.353,-58.036,-6559.915,-43.733
1059,2.1,500,200,25665.18,23995.558,-11774.044,-58.87,-8422.893,-42.114
1060,2.1,500,500,63726.38,61378.26,-31032.365,-62.065,-26976.116,-53.952
1061,2.1,500,1000,127076.44,124104.792,-63592.201,-63.592,-53824.908,-53.825
1062,2.1,1000,5,1584.12,858.995,-104.652,-20.93,477.093,95.419
1063,2.1,1000,10,2816.84,1819.188,-477.835,-47.784,86.433,8.643
1064,2.1,1000,20,5583.76,4284.036,-1625.103,-81.255,102.839,5.142
1065,2.1,1000,50,13490.18,11546.509,-5122.614,-102.452,-3003.453,-60.069
1066,2.1,1000,100,26544.76,24017.317,-11376.955,-113.77,-8237.912,-82.379
1067,2.1,1000,150,38517.76,35491.768,-17149.977,-114.333,-12280.292,-81.869
1068,2.1,1000,200,52032.46,48879.637,-24102.275,-120.511,-20337.659,-101.688
1069,2.1,1000,500,128635.74,123818.742,-62563.628,-125.127,-52503.381,-105.007
1070,2.1,1000,1000,252706.18,245770.701,-125434.424,-125.434,-113891.26,-113.891
1071,2.1,5000,5,8756.16,5267.093,-1097.493,-219.499,3137.618,627.524
1072,2.1,5000,10,16180.3,11271.581,-3566.676,-356.668,733.186,73.319
1073,2.1,5000,20,28802.68,22746.952,-9031.39,-451.569,2325.052,116.253
1074,2.1,5000,50,68639.16,59163.96,-26478.646,-529.573,-14608.373,-292.167
1075,2.1,5000,100,130035.58,117597.52,-55675.815,-556.758,-35985.688,-359.857
1076,2.1,5000,150,191643.24,179461.778,-88203.093,-588.021,-70038.537,-466.924
1077,2.1,5000,200,254047.96,239055.775,-118080.556,-590.403,-86076.701,-430.384
1078,2.1,5000,500,628510.28,609580.934,-310290.325,-620.581,-285056.998,-570.114
1079,2.1,5000,1000,1258427.94,1236107.96,-636856.56,-636.857,-586394.753,-586.395
1080,2.1,10000,5,16996.56,10251.511,-2157.911,-431.582,6434.752,1286.95
1081,2.1,10000,10,31106.82,22633.656,-7820.885,-782.088,3390.163,339.016
1082,2.1,10000,20,56589.48,43168.321,-16220.95,-811.047,-3764.983,-188.249
1083,2.1,10000,50,140260.3,119076.113,-52285.494,-1045.71,-29658.467,-593.169
1084,2.1,10000,100,267654.12,241018.871,-113564.528,-1135.645,-70543.496,-705.435
1085,2.1,10000,150,386639,358588.336,-174474.527,-1163.164,-138391.021,-922.607
1086,2.1,10000,200,517400.76,487353.952,-240972.638,-1204.863,-192484.389,-962.422
1087,2.1,10000,500,1276763.76,1241345.117,-633362.374,-1266.725,-558813.854,-1117.628
1088,2.1,10000,1000,2543703.44,2499897.961,-1288610.608,-1288.611,-1206924.091,-1206.924
1089,2.2,10,5,18.96,11.971,-3.352,-0.67,3.101,0.62
1090,2.2,10,10,36.2,26.667,-10.213,-1.021,1.133,0.113
1091,2.2,10,20,67.42,51.546,-20.901,-1.045,-2.095,-0.105
1092,2.2,10,50,154.04,137.017,-66.999,-1.34,-39.489,-0.79
1093,2.2,10,100,312.68,287.581,-145.454,-1.455,-113.661,-1.137
1094,2.2,10,150,464.34,429.573,-218.509,-1.457,-179.758,-1.198
1095,2.2,10,200,625.02,583.632,-299.532,-1.498,-264.467,-1.322
1096,2.2,10,500,1533.22,1460.175,-763.257,-1.527,-688.097,-1.376
1097,2.2,10,1000,3028.64,2900.786,-1524.131,-1.524,-1428.022,-1.428
1098,2.2,20,5,35.2,21.664,-5.664,-1.133,9.464,1.893
1099,2.2,20,10,61.24,42.556,-14.72,-1.472,12.565,1.256
1100,2.2,20,20,121.98,92.103,-36.657,-1.833,-9.176,-0.459
1101,2.2,20,50,286.6,249.15,-118.877,-2.378,-54.405,-1.088
1102,2.2,20,100,575.28,516.556,-255.065,-2.551,-175.403,-1.754
1103,2.2,20,150,845.12,779.544,-395.398,-2.636,-333.282,-2.222
1104,2.2,20,200,1134.04,1058.536,-543.063,-2.715,-392.766,-1.964
1105,2.2,20,500,2770.16,2627.644,-1368.48,-2.737,-1224.316,-2.449
1106,2.2,20,1000,5485.8,5253.413,-2759.868,-2.76,-2620.854,-2.621
1107,2.2,30,5,50.38,28.714,-5.814,-1.163,14.164,2.833
1108,2.2,30,10,99.66,67.141,-21.841,-2.184,8.748,0.875
1109,2.2,30,20,176.24,137.993,-57.884,-2.894,-17.892,-0.895
